Tempo per immagine (secondi)
0.699187328107655
0.014336891938000917
0.018570904969237745
0.019191948929801583
0.017714636982418597
0.016880695009604096
0.017021776060573757
0.024102133000269532
0.04141997906845063
0.015553490025922656
0.025640705949626863
0.022036719019524753
0.016866415971890092
0.017045842949301004
0.017533059930428863
0.018597855931147933
0.016457609948702157
0.01755854906514287
0.018657987006008625
0.0187424001051113
0.01914577407296747
0.020557075971737504
0.018088493030518293
0.0175443320767954
0.0179791470291093
0.0166445120703429
0.017255816026590765
0.015624060994014144
0.018164493958465755
0.019665930070914328
0.018792349961586297
0.01908997108694166
0.01817261299584061
0.01601141900755465
0.018022000091150403
0.015550998039543629
0.017515396000817418
0.015572956064715981
0.014153245952911675
0.01760215708054602
0.0197369180386886
0.016962688066996634
0.015472503961063921
0.015006272005848587
0.01985288702417165
0.02348708000499755
0.018989869975484908
0.019857777981087565
0.016914629959501326
0.021990127046592534
0.020041481009684503
0.019991372944787145
0.018014321918599308
0.018100903020240366
0.018536297022365034
0.018658312037587166
0.016766889952123165
0.01906475203577429
0.018386397045105696
0.01724867708981037
0.018187351990491152
0.018755647935904562
0.016653573024086654
0.01905408489983529
0.01427377201616764
0.016094908001832664
0.016217665979638696
0.02285155502613634
0.015367540996521711
0.017640638048760593
0.016748427995480597
0.01662474498152733
0.017542845103889704
0.017042377032339573
0.018663318012841046
0.01458387402817607
0.016812638961710036
0.01741498801857233
0.018862435943447053
0.017900984035804868
0.015453924075700343
0.01872126793023199
0.018002787954173982
0.01880058494862169
0.01665670203510672
0.018414519960060716
0.017900475999340415
0.017533099045976996
0.018155648955143988
0.017008658032864332
0.01777954096905887
0.019694881048053503
0.01816088194027543
0.016510143992491066
0.01840184407774359
0.019192548003047705
0.01649101998191327
0.01608601096086204
0.01817934203427285
0.021550617995671928
0.019167845021001995
0.01657739095389843
0.016866142977960408
0.01809143600985408
0.019482368021272123
0.015696409973315895
0.01812772999983281
0.020417277002707124
0.02076427498832345
0.01776976091787219
0.015504761948250234
0.012644108035601676
0.014077331987209618
0.01636638306081295
0.017451788997277617
0.019405692000873387
0.02135756704956293
0.01841215800959617
0.017805741052143276
0.018601329997181892
0.013315805932506919
0.015335837029851973
0.015997503069229424
0.01792060409206897
0.0187985529191792
0.019037968013435602
0.017926141037605703
0.02025153406430036
0.02153505093883723
0.21763538697268814
0.01721751200966537
0.01904636202380061
0.017541558016091585
0.017905630986206234
0.021488259080797434
0.017504655988886952
0.01855390495620668
0.01508038502652198
0.019711052998900414
0.01641515491064638
0.015552351018413901
0.015911696013063192
0.01693814096506685
0.01770897291135043
0.018207043991424143
0.014121607062406838
0.01709213899448514
0.016174775082617998
0.019433273933827877
0.018093763035722077
0.016316673019900918
0.020224880892783403
0.018985489034093916
0.018451709067448974
0.020327772945165634
0.016884589102119207
0.016820063930936158
0.018474022042937577
0.019761509960517287
0.017934478004463017
0.01337662199512124
0.019989190041087568
0.019528931006789207
0.01735149195883423
0.019344395957887173
0.017907849978655577
0.014126559952273965
0.017111519002355635
0.01736476202495396
0.0157441709889099
0.020212310017086565
0.021970694069750607
0.018620906048454344
0.02233389997854829
0.01826342404820025
0.01810413901694119
0.0191291969968006
0.018103523063473403
0.019001323962584138
0.016082796966657043
0.01819073304068297
0.015438160975463688
0.021040318068116903
0.019322381005622447
0.01502302591688931
0.017998339026235044
0.01633347210008651
0.017327793058939278
0.015465276082977653
0.01598474709317088
0.013745084987021983
0.018197719007730484
0.017608547932468355
0.019014089019037783
0.01970353804063052
0.018932432984001935
0.019235082087107003
0.018276056041941047
0.020182452048175037
0.016979751060716808
0.017566311988048255
0.017249171971343458
0.015298489015549421
0.020591314998455346
0.01713053707499057
0.019528068020008504
0.015824635978788137
0.016036596964113414
0.017812559031881392
0.017208160017617047
0.017419899930246174
0.01849160308483988
0.015887099085375667
0.015533881029114127
0.022382761002518237
0.01765247108414769
0.018088646000251174
0.020679072942584753
0.019100929028354585
0.0185247459448874
0.0173336670268327
0.016202986938878894
